fecha_factura,trimestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,responsable_comercial,comentario,archivo_origen,Mes
2025-01-15,1,C017,300101,4,0.92,0.92,28210,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C012,900101,18,1.44,1.44,143220,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C012,110107,12,1.5,1.5,122180,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C017,110108,2,0.3,0.3,23540,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C013,900104,11,0.88,0.88,78170,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C017,900102,3,N/A,0.24,22550,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C015,110112,22,2.2,2.2,113840,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C012,900103,28,2.24,2.24,236880,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C012,900104,12,0.96,0.96,85590,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C013,110108,13,1.95,1.95,156680,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C012,900102,13,1.04,1.04,100120,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-15,1,C013,110107,11,1.375,1.38,112040,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C002,130101,84,12.6,12.6,367450,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C014,110104,46,6.9,6.9,501140,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C016,110114,34,8.5,8.5,624620,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C003,130103,63,18.144,18.14,384060,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C003,110113,50,12.5,12.5,596310,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C016,900104,42,3.36,3.36,293230,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C014,300102,50,11.5,11.5,354840,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C002,110113,47,11.75,11.75,564130,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C003,110101,36,5.4,5.4,399090,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C003,110110,24,8.64,8.64,618530,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C002,900102,58,4.64,4.64,436500,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C002,110112,109,10.9,10.9,561200,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C003,900102,55,4.4,4.4,411220,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C014,110112,69,6.9,6.9,365530,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C014,130103,70,20.16,20.16,427820,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C016,110103,34,5.1,5.1,380370,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C002,110101,43,6.45,6.45,481390,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C002,900101,44,3.52,3.52,338510,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C014,120101,84,21.0,21.0,625720,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C001,900101,66,5.28,5.28,507080,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C001,110107,45,5.625,5.62,442680,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-16,1,C014,110102,54,8.1,8.1,603160,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C004,130101,322,48.3,48.3,1328980,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C006,130103,96,27.648,27.65,561010,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C005,900102,73,5.84,5.84,514500,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C004,110112,137,13.7,13.7,687240,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C017,110112,6,0.6,0.6,32270,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C017,300101,3,0.69,0.69,20990,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C005,130104,169,25.35,25.35,723750,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C005,110112,117,11.7,11.7,587550,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C005,120101,120,30.0,30.0,881930,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C005,110113,65,16.25,16.25,742410,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C006,130104,94,14.1,14.1,411370,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C005,130101,289,43.35,43.35,1209810,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C006,120103,66,13.2,13.2,478620,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C017,130101,6,0.9,0.9,26770,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C004,300101,116,26.68,26.68,746210,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C006,130101,185,27.75,27.75,769080,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C018,130103,150,43.2,43.2,884670,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C018,900102,56,4.48,4.48,398150,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C018,120104,83,16.6,16.6,482620,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C018,300102,86,19.78,19.78,594220,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C005,300101,112,25.76,25.76,717490,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C004,110113,82,20.5,20.5,918530,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C006,120104,77,15.4,15.4,448280,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C018,300101,85,19.55,19.55,545810,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C018,130101,240,36.0,36.0,1002660,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C017,900101,3,0.24,0.24,23550,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C017,900103,3,0.24,0.24,24760,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-17,1,C005,300102,60,13.8,13.8,407310,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-18,1,C015,300101,11,2.53,2.53,75030,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-18,1,C015,300102,13,2.99,2.99,95710,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-18,1,C015,120103,13,2.6,2.6,99340,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C016,900101,32,2.56,2.56,238720,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C017,900101,3,0.24,0.24,23490,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,110110,24,8.64,8.64,586100,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C002,110110,18,6.48,6.48,468040,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,900103,28,2.24,2.24,217620,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,900104,30,2.4,2.4,199520,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,120103,45,9.0,9.0,343470,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,110115,38,9.5,9.5,715840,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C016,300102,38,8.74,8.74,273940,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,110106,37,4.625,4.62,355710,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C002,110115,42,10.5,10.5,793300,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,120104,49,9.8,9.8,301650,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C017,120103,4,0.8,0.8,31430,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,300102,46,10.58,10.58,337310,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,130101,75,11.25,11.25,322670,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,110115,22,5.5,5.5,398230,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,900103,72,N/A,5.76,592340,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C002,120103,64,12.8,12.8,482950,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,110104,78,11.7,11.7,854210,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,300101,71,16.33,16.33,489230,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,900101,36,2.88,2.88,259190,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,110115,32,8.0,8.0,608220,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,900104,92,7.36,7.36,641770,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,110116,28,28.0,28.0,1686310,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,120103,66,13.2,13.2,504890,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C002,120101,84,21.0,21.0,649270,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,110102,67,10.05,10.05,741180,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,110101,40,6.0,6.0,446710,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,900104,28,2.24,2.24,179410,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,900103,33,2.64,2.64,257750,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,110116,47,47.0,47.0,2926420,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C017,120101,5,1.25,1.25,39310,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C002,300101,57,13.11,13.11,381330,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,110109,30,4.5,4.5,337270,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,110111,34,34.0,34.0,2039920,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,110105,63,9.45,9.45,684590,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C002,110103,53,7.95,7.95,577040,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,130103,113,32.544,32.54,690650,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,130101,100,15.0,15.0,432320,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,900104,46,3.68,3.68,316010,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,110108,26,3.9,3.9,281210,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,110115,27,6.75,6.75,481330,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,110103,45,6.75,6.75,497660,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C017,110113,3,0.75,0.75,35430,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,300102,73,16.79,16.79,525840,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,110114,27,6.75,6.75,463670,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,110114,30,7.5,7.5,533730,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,900101,37,2.96,2.96,265150,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C011,110106,26,3.25,3.25,234690,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C014,110105,42,6.3,6.3,462430,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C002,130103,80,23.04,23.04,495210,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,110109,31,4.65,4.65,346850,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,110106,57,7.125,7.12,550560,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C016,110110,18,6.48,6.48,452120,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,110114,41,10.25,10.25,759770,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,110103,42,6.3,6.3,469540,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,110101,64,9.6,9.6,693750,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,110111,35,35.0,35.0,2176450,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,110110,38,13.68,13.68,987380,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,110110,28,10.08,10.08,673380,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,110102,33,4.95,4.95,360270,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,110106,26,3.25,3.25,238980,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C001,110103,59,8.85,8.85,644320,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C003,110112,106,10.6,10.6,540920,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C002,900103,50,4.0,4.0,402380,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C010,110108,34,5.1,5.1,366620,Valentina Cruz,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-20,1,C016,110113,41,10.25,10.25,480640,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C018,110113,80,20.0,20.0,893650,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C006,120101,107,26.75,26.75,785920,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,110111,70,70.0,70.0,4261660,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C004,120104,125,25.0,25.0,736240,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,110116,53,53.0,53.0,3226520,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,110116,60,60.0,60.0,3675020,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,120102,179,179.0,179.0,4954460,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C006,300101,75,17.25,17.25,487420,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C005,120103,105,21.0,21.0,777800,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C018,110112,117,11.7,11.7,577860,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,130102,181,181.0,181.0,3329380,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,130104,64,9.6,9.6,261950,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,110111,61,61.0,61.0,3629830,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,900106,35,35.0,35.0,3097010,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C018,120101,123,30.75,30.75,887570,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,120102,169,169.0,169.0,4793260,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,900105,38,38.0,38.0,3407790,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,130104,52,7.02,7.8,217920,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C018,130104,142,21.3,21.3,611430,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C004,130104,149,22.35,22.35,645330,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C004,300102,74,17.02,17.02,520360,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,110111,73,73.0,73.0,4263300,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,110116,71,71.0,71.0,4227960,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C004,130103,225,64.8,64.8,1354420,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,120102,169,169.0,169.0,4656320,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,300104,122,122.0,122.0,3434900,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,130102,205,205.0,205.0,3753890,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,130102,155,155.0,155.0,2925190,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C006,110112,112,11.2,11.2,569820,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,130104,85,12.75,12.75,350220,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,900105,35,35.0,35.0,3130440,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,300103,170,170.0,170.0,4780330,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,300104,148,148.0,148.0,4102230,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C018,120103,104,20.8,20.8,764090,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C007,900106,50,50.0,50.0,4432510,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C004,120101,210,52.5,52.5,1555880,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C009,300103,111,111.0,111.0,3186700,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C005,120104,102,20.4,20.4,599160,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,900106,32,32.0,32.0,2822460,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C006,900102,52,4.16,4.16,374590,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,300104,142,142.0,142.0,4162330,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,300103,102,102.0,102.0,2853540,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C005,130103,191,55.008,55.01,1130050,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-21,1,C008,900105,44,44.0,44.0,3880250,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C017,130101,3,0.45,0.45,13060,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C013,900102,13,1.04,1.04,99550,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C013,900103,17,1.36,1.36,141700,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C012,110115,11,2.75,2.75,212180,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C015,110112,19,1.9,1.9,99000,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C015,120101,16,4.0,4.0,122500,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C017,300102,3,0.69,0.69,22150,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C015,900102,6,0.48,0.48,45320,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C012,110109,18,2.7,2.7,215040,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C015,130101,21,3.15,3.15,92710,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C012,110114,18,4.5,4.5,341950,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C017,900101,3,0.24,0.24,23590,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C012,900102,15,1.2,1.2,115560,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C015,900101,9,0.72,0.72,69960,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C012,110106,10,1.25,1.25,101830,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C013,110101,15,2.25,2.25,170820,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C013,110102,12,1.8,1.8,136960,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C013,110109,10,1.5,1.5,120420,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C013,110110,5,1.8,1.8,130980,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C013,110115,14,3.5,3.5,268610,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-22,1,C017,900102,3,0.24,0.24,22530,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C016,120101,58,14.5,14.5,437850,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C016,900102,41,3.28,3.28,303690,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C014,900101,60,4.8,4.8,447560,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C003,300101,61,14.03,14.03,414650,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C014,900102,49,3.92,3.92,357800,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C016,110115,27,6.75,6.75,519460,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C001,110114,50,12.5,12.5,923240,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C002,900104,46,3.68,3.68,320230,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C002,120104,57,11.4,11.4,349040,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C003,110110,22,7.92,7.92,568800,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C001,900102,61,4.88,4.88,459240,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C001,300101,87,20.01,20.01,601380,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C001,110112,126,12.6,12.6,665690,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C016,900103,37,2.96,2.96,305080,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C001,120104,79,15.8,15.8,483330,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C001,120101,161,40.25,40.25,1199540,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C001,120103,85,17.0,17.0,646420,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C003,120101,69,17.25,17.25,526630,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C003,900104,46,3.68,3.68,320450,Nicolás Pardo,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C014,110114,43,10.75,10.75,791650,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-23,1,C016,110112,71,7.1,7.1,365870,Juan Sebastián León,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-24,1,C017,120103,3,0.6,0.6,23260,Laura Mejía,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-24,1,C004,300101,96,22.08,22.08,615430,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-24,1,C005,130104,125,18.75,18.75,543780,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-24,1,C017,300101,3,0.69,0.69,20770,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-24,1,C005,110113,67,16.75,16.75,750670,Sara Vélez,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-24,1,C017,110113,2,0.5,0.5,24270,Daniel Rojas,N/A,ERP_COMERCIAL_Q1,2025-01
2025-01-24,1,C018,130103,105,30.24,30.24,617560,María Paz Torres,N/A,ERP_COMERCIAL_Q1,2025-01
