fecha_factura,semestre,cliente_id,sku,unidades_vendidas,kilos_vendidos,kilos_vendidos_calculados,valor_venta,archivo_origen,Mes
2025-05-17,1,C001,110102,8,1.2,1.2,117230,POS_SHARE_H1,2025-05
2025-05-18,1,C001,110102,3,0.45,0.45,44850,POS_SHARE_H1,2025-05
2025-05-19,1,C001,110102,3,0.45,0.45,44830,POS_SHARE_H1,2025-05
2025-05-20,1,C001,110102,7,1.05,1.05,100530,POS_SHARE_H1,2025-05
2025-05-21,1,C001,110102,8,1.2,1.2,114910,POS_SHARE_H1,2025-05
2025-05-22,1,C001,110102,5,0.75,0.75,73610,POS_SHARE_H1,2025-05
2025-05-23,1,C001,110102,7,1.05,1.05,101530,POS_SHARE_H1,2025-05
2025-05-24,1,C001,110102,4,0.6,0.6,57720,POS_SHARE_H1,2025-05
2025-05-25,1,C001,110102,2,0.3,0.3,28640,POS_SHARE_H1,2025-05
2025-05-26,1,C001,110102,2,0.3,0.3,28960,POS_SHARE_H1,2025-05
2025-05-27,1,C001,110102,8,1.2,1.2,115010,POS_SHARE_H1,2025-05
2025-05-28,1,C001,110102,8,1.2,1.2,115540,POS_SHARE_H1,2025-05
2025-05-29,1,C001,110102,10,1.5,1.5,148100,POS_SHARE_H1,2025-05
2025-05-30,1,C001,110102,11,1.65,1.65,160030,POS_SHARE_H1,2025-05
2025-05-31,1,C001,110102,9,1.35,1.35,131460,POS_SHARE_H1,2025-05
2025-06-01,1,C001,110102,10,1.5,1.5,144050,POS_SHARE_H1,2025-06
2025-06-02,1,C001,110102,4,0.6,0.6,58620,POS_SHARE_H1,2025-06
2025-06-03,1,C001,110102,9,1.35,1.35,130450,POS_SHARE_H1,2025-06
2025-06-04,1,C001,110102,9,1.35,1.35,131120,POS_SHARE_H1,2025-06
2025-06-05,1,C001,110102,5,0.75,0.75,72450,POS_SHARE_H1,2025-06
2025-06-06,1,C001,110102,10,1.5,1.5,144760,POS_SHARE_H1,2025-06
2025-06-07,1,C001,110102,12,1.8,1.8,176320,POS_SHARE_H1,2025-06
2025-06-08,1,C001,110102,5,0.75,0.75,71590,POS_SHARE_H1,2025-06
2025-06-09,1,C001,110102,8,1.2,1.2,118330,POS_SHARE_H1,2025-06
2025-06-10,1,C001,110102,3,0.45,0.45,43970,POS_SHARE_H1,2025-06
2025-06-11,1,C001,110102,7,1.05,1.05,100170,POS_SHARE_H1,2025-06
2025-06-12,1,C001,110102,5,0.75,0.75,73370,POS_SHARE_H1,2025-06
2025-06-13,1,C001,110102,3,0.45,0.45,43720,POS_SHARE_H1,2025-06
2025-06-14,1,C001,110102,7,1.05,1.05,100330,POS_SHARE_H1,2025-06
2025-06-15,1,C001,110102,9,1.35,1.35,131450,POS_SHARE_H1,2025-06
2025-06-16,1,C001,110102,6,0.9,0.9,87920,POS_SHARE_H1,2025-06
2025-06-17,1,C001,110102,5,0.75,0.75,74780,POS_SHARE_H1,2025-06
2025-06-18,1,C001,110102,6,0.9,0.9,88880,POS_SHARE_H1,2025-06
2025-06-19,1,C001,110102,9,1.35,1.35,130270,POS_SHARE_H1,2025-06
2025-06-20,1,C001,110102,5,0.81,0.75,72980,POS_SHARE_H1,2025-06
2025-06-21,1,C001,110102,7,1.05,1.05,99960,POS_SHARE_H1,2025-06
2025-06-22,1,C001,110102,7,1.05,1.05,104550,POS_SHARE_H1,2025-06
2025-06-23,1,C001,110102,11,1.65,1.65,157320,POS_SHARE_H1,2025-06
2025-06-24,1,C001,110102,11,1.65,1.65,159420,POS_SHARE_H1,2025-06
2025-06-25,1,C001,110102,6,0.9,0.9,87600,POS_SHARE_H1,2025-06
2025-06-26,1,C001,110102,5,0.75,0.75,73450,POS_SHARE_H1,2025-06
2025-06-27,1,C001,110102,5,0.75,0.75,73680,POS_SHARE_H1,2025-06
2025-06-28,1,C001,110102,13,1.95,1.95,186110,POS_SHARE_H1,2025-06
2025-06-29,1,C001,110102,5,0.75,0.75,74280,POS_SHARE_H1,2025-06
2025-06-30,1,C001,110102,6,0.9,0.9,86370,POS_SHARE_H1,2025-06
2025-01-01,1,C001,110103,5,0.75,0.75,72290,POS_SHARE_H1,2025-01
2025-01-02,1,C001,110103,8,1.2,1.2,117940,POS_SHARE_H1,2025-01
2025-01-03,1,C001,110103,8,1.2,1.2,117640,POS_SHARE_H1,2025-01
2025-01-04,1,C001,110103,10,1.5,1.5,147130,POS_SHARE_H1,2025-01
2025-01-05,1,C001,110103,5,0.75,0.75,73030,POS_SHARE_H1,2025-01
2025-01-06,1,C001,110103,6,0.9,0.9,87720,POS_SHARE_H1,2025-01
2025-01-07,1,C001,110103,8,1.2,1.2,117300,POS_SHARE_H1,2025-01
2025-01-08,1,C001,110103,8,1.2,1.2,114830,POS_SHARE_H1,2025-01
2025-01-09,1,C001,110103,4,0.6,0.6,58140,POS_SHARE_H1,2025-01
2025-01-10,1,C001,110103,5,0.75,0.75,73880,POS_SHARE_H1,2025-01
2025-01-11,1,C001,110103,10,1.5,1.5,142620,POS_SHARE_H1,2025-01
2025-01-12,1,C001,110103,3,0.45,0.45,44100,POS_SHARE_H1,2025-01
2025-01-13,1,C001,110103,7,1.05,1.05,103190,POS_SHARE_H1,2025-01
2025-01-14,1,C001,110103,8,1.2,1.2,114300,POS_SHARE_H1,2025-01
2025-01-15,1,C001,110103,4,0.6,0.6,59370,POS_SHARE_H1,2025-01
2025-01-16,1,C001,110103,4,0.6,0.6,59830,POS_SHARE_H1,2025-01
2025-01-17,1,C001,110103,4,0.6,0.6,59230,POS_SHARE_H1,2025-01
2025-01-18,1,C001,110103,4,0.6,0.6,58490,POS_SHARE_H1,2025-01
2025-01-19,1,C001,110103,5,0.75,0.75,73070,POS_SHARE_H1,2025-01
2025-01-20,1,C001,110103,5,0.75,0.75,72840,POS_SHARE_H1,2025-01
2025-01-21,1,C001,110103,5,0.75,0.75,74790,POS_SHARE_H1,2025-01
2025-01-22,1,C001,110103,4,0.6,0.6,58930,POS_SHARE_H1,2025-01
2025-01-23,1,C001,110103,6,0.9,0.9,86470,POS_SHARE_H1,2025-01
2025-01-24,1,C001,110103,8,1.2,1.2,115610,POS_SHARE_H1,2025-01
2025-01-25,1,C001,110103,11,1.65,1.65,157150,POS_SHARE_H1,2025-01
2025-01-26,1,C001,110103,8,1.2,1.2,117190,POS_SHARE_H1,2025-01
2025-01-27,1,C001,110103,8,1.2,1.2,117560,POS_SHARE_H1,2025-01
2025-01-28,1,C001,110103,4,0.6,0.6,58280,POS_SHARE_H1,2025-01
2025-01-29,1,C001,110103,6,0.9,0.9,87380,POS_SHARE_H1,2025-01
2025-01-30,1,C001,110103,4,0.6,0.6,57490,POS_SHARE_H1,2025-01
2025-01-31,1,C001,110103,6,0.9,0.9,88450,POS_SHARE_H1,2025-01
2025-02-01,1,C001,110103,8,1.2,1.2,115100,POS_SHARE_H1,2025-02
2025-02-02,1,C001,110103,5,0.75,0.75,72610,POS_SHARE_H1,2025-02
2025-02-03,1,C001,110103,5,0.75,0.75,72040,POS_SHARE_H1,2025-02
2025-02-04,1,C001,110103,4,0.6,0.6,58880,POS_SHARE_H1,2025-02
2025-02-05,1,C001,110103,5,0.75,0.75,73640,POS_SHARE_H1,2025-02
2025-02-06,1,C001,110103,8,1.2,1.2,115540,POS_SHARE_H1,2025-02
2025-02-07,1,C001,110103,10,1.5,1.5,148890,POS_SHARE_H1,2025-02
2025-02-08,1,C001,110103,5,0.75,0.75,72520,POS_SHARE_H1,2025-02
2025-02-09,1,C001,110103,8,1.2,1.2,116360,POS_SHARE_H1,2025-02
2025-02-10,1,C001,110103,3,0.45,0.45,44620,POS_SHARE_H1,2025-02
2025-02-11,1,C001,110103,6,0.9,0.9,86960,POS_SHARE_H1,2025-02
2025-02-12,1,C001,110103,4,0.6,0.6,58800,POS_SHARE_H1,2025-02
2025-02-13,1,C001,110103,4,0.6,0.6,58490,POS_SHARE_H1,2025-02
2025-02-14,1,C001,110103,7,1.05,1.05,100400,POS_SHARE_H1,2025-02
2025-02-15,1,C001,110103,8,1.2,1.2,117480,POS_SHARE_H1,2025-02
2025-02-16,1,C001,110103,3,0.45,0.45,44580,POS_SHARE_H1,2025-02
2025-02-17,1,C001,110103,8,1.2,1.2,118760,POS_SHARE_H1,2025-02
2025-02-18,1,C001,110103,6,0.9,0.9,89110,POS_SHARE_H1,2025-02
2025-02-19,1,C001,110103,4,0.6,0.6,57510,POS_SHARE_H1,2025-02
2025-02-20,1,C001,110103,5,0.75,0.75,71710,POS_SHARE_H1,2025-02
2025-02-21,1,C001,110103,6,0.9,0.9,88700,POS_SHARE_H1,2025-02
2025-02-22,1,C001,110103,3,0.45,0.45,44940,POS_SHARE_H1,2025-02
2025-02-23,1,C001,110103,6,0.9,0.9,88260,POS_SHARE_H1,2025-02
2025-02-24,1,C001,110103,4,0.6,0.6,57740,POS_SHARE_H1,2025-02
2025-02-25,1,C001,110103,10,1.5,1.5,149110,POS_SHARE_H1,2025-02
2025-02-26,1,C001,110103,6,0.9,0.9,88250,POS_SHARE_H1,2025-02
2025-02-27,1,C001,110103,2,0.3,0.3,29150,POS_SHARE_H1,2025-02
2025-02-28,1,C001,110103,5,0.75,0.75,71540,POS_SHARE_H1,2025-02
2025-03-01,1,C001,110103,8,1.2,1.2,117660,POS_SHARE_H1,2025-03
2025-03-02,1,C001,110103,8,1.2,1.2,119180,POS_SHARE_H1,2025-03
2025-03-03,1,C001,110103,5,0.75,0.75,74690,POS_SHARE_H1,2025-03
2025-03-04,1,C001,110103,6,0.9,0.9,89190,POS_SHARE_H1,2025-03
2025-03-05,1,C001,110103,8,1.2,1.2,119840,POS_SHARE_H1,2025-03
2025-03-06,1,C001,110103,3,0.45,0.45,43980,POS_SHARE_H1,2025-03
2025-03-07,1,C001,110103,4,0.6,0.6,57230,POS_SHARE_H1,2025-03
2025-03-08,1,C001,110103,6,0.9,0.9,88800,POS_SHARE_H1,2025-03
2025-03-09,1,C001,110103,5,0.75,0.75,71790,POS_SHARE_H1,2025-03
2025-03-10,1,C001,110103,4,0.6,0.6,58960,POS_SHARE_H1,2025-03
2025-03-11,1,C001,110103,5,0.69,0.75,71900,POS_SHARE_H1,2025-03
2025-03-12,1,C001,110103,5,0.75,0.75,72180,POS_SHARE_H1,2025-03
2025-03-13,1,C001,110103,6,0.9,0.9,88650,POS_SHARE_H1,2025-03
2025-03-14,1,C001,110103,7,1.05,1.05,101440,POS_SHARE_H1,2025-03
2025-03-15,1,C001,110103,6,0.9,0.9,89370,POS_SHARE_H1,2025-03
2025-03-16,1,C001,110103,4,0.6,0.6,58710,POS_SHARE_H1,2025-03
2025-03-17,1,C001,110103,4,0.6,0.6,59750,POS_SHARE_H1,2025-03
2025-03-18,1,C001,110103,2,0.3,0.3,28690,POS_SHARE_H1,2025-03
2025-03-19,1,C001,110103,5,0.75,0.75,71350,POS_SHARE_H1,2025-03
2025-03-20,1,C001,110103,2,0.3,0.3,28850,POS_SHARE_H1,2025-03
2025-03-21,1,C001,110103,11,1.65,1.65,157570,POS_SHARE_H1,2025-03
2025-03-22,1,C001,110103,7,1.05,1.05,104210,POS_SHARE_H1,2025-03
2025-03-23,1,C001,110103,6,0.9,0.9,86050,POS_SHARE_H1,2025-03
2025-03-24,1,C001,110103,6,0.9,0.9,86540,POS_SHARE_H1,2025-03
2025-03-25,1,C001,110103,2,0.3,0.3,28520,POS_SHARE_H1,2025-03
2025-03-26,1,C001,110103,5,0.75,0.75,74330,POS_SHARE_H1,2025-03
2025-03-27,1,C001,110103,7,1.05,1.05,100060,POS_SHARE_H1,2025-03
2025-03-28,1,C001,110103,6,0.9,0.9,87280,POS_SHARE_H1,2025-03
2025-03-29,1,C001,110103,10,1.5,1.5,144510,POS_SHARE_H1,2025-03
2025-03-30,1,C001,110103,4,0.6,0.6,58450,POS_SHARE_H1,2025-03
2025-03-31,1,C001,110103,3,0.45,0.45,43300,POS_SHARE_H1,2025-03
2025-04-01,1,C001,110103,4,0.6,0.6,57250,POS_SHARE_H1,2025-04
2025-04-02,1,C001,110103,9,1.35,1.35,129100,POS_SHARE_H1,2025-04
2025-04-03,1,C001,110103,7,1.05,1.05,100510,POS_SHARE_H1,2025-04
2025-04-04,1,C001,110103,6,0.9,0.9,89430,POS_SHARE_H1,2025-04
2025-04-05,1,C001,110103,6,0.9,0.9,87580,POS_SHARE_H1,2025-04
2025-04-06,1,C001,110103,2,0.3,0.3,29120,POS_SHARE_H1,2025-04
2025-04-07,1,C001,110103,10,1.5,1.5,144090,POS_SHARE_H1,2025-04
2025-04-08,1,C001,110103,9,1.35,1.35,130360,POS_SHARE_H1,2025-04
2025-04-09,1,C001,110103,4,0.6,0.6,59120,POS_SHARE_H1,2025-04
2025-04-10,1,C001,110103,7,1.05,1.05,104060,POS_SHARE_H1,2025-04
2025-04-11,1,C001,110103,11,1.65,1.65,160060,POS_SHARE_H1,2025-04
2025-04-12,1,C001,110103,8,1.2,1.2,115620,POS_SHARE_H1,2025-04
2025-04-13,1,C001,110103,6,0.9,0.9,85970,POS_SHARE_H1,2025-04
2025-04-14,1,C001,110103,3,0.45,0.45,43150,POS_SHARE_H1,2025-04
2025-04-15,1,C001,110103,8,1.2,1.2,119560,POS_SHARE_H1,2025-04
2025-04-16,1,C001,110103,3,0.45,0.45,43750,POS_SHARE_H1,2025-04
2025-04-17,1,C001,110103,9,1.35,1.35,130350,POS_SHARE_H1,2025-04
2025-04-18,1,C001,110103,6,0.9,0.9,89390,POS_SHARE_H1,2025-04
2025-04-19,1,C001,110103,11,1.65,1.65,157190,POS_SHARE_H1,2025-04
2025-04-20,1,C001,110103,9,1.35,1.35,130140,POS_SHARE_H1,2025-04
2025-04-21,1,C001,110103,5,0.75,0.75,73660,POS_SHARE_H1,2025-04
2025-04-22,1,C001,110103,7,1.05,1.05,103260,POS_SHARE_H1,2025-04
2025-04-23,1,C001,110103,5,0.75,0.75,73620,POS_SHARE_H1,2025-04
2025-04-24,1,C001,110103,4,0.6,0.6,57760,POS_SHARE_H1,2025-04
2025-04-25,1,C001,110103,9,1.35,1.35,129130,POS_SHARE_H1,2025-04
2025-04-26,1,C001,110103,6,0.9,0.9,89090,POS_SHARE_H1,2025-04
2025-04-27,1,C001,110103,6,0.9,0.9,85950,POS_SHARE_H1,2025-04
2025-04-28,1,C001,110103,3,0.45,0.45,43090,POS_SHARE_H1,2025-04
2025-04-29,1,C001,110103,7,1.05,1.05,101400,POS_SHARE_H1,2025-04
2025-04-30,1,C001,110103,4,0.6,0.6,59750,POS_SHARE_H1,2025-04
2025-05-01,1,C001,110103,3,0.45,0.45,43430,POS_SHARE_H1,2025-05
2025-05-02,1,C001,110103,3,0.45,0.45,43590,POS_SHARE_H1,2025-05
2025-05-03,1,C001,110103,6,0.9,0.9,89450,POS_SHARE_H1,2025-05
2025-05-04,1,C001,110103,5,0.75,0.75,72920,POS_SHARE_H1,2025-05
2025-05-05,1,C001,110103,6,0.9,0.9,88630,POS_SHARE_H1,2025-05
2025-05-06,1,C001,110103,9,1.35,1.35,132380,POS_SHARE_H1,2025-05
2025-05-07,1,C001,110103,6,0.9,0.9,88840,POS_SHARE_H1,2025-05
2025-05-08,1,C001,110103,3,0.45,0.45,44100,POS_SHARE_H1,2025-05
2025-05-09,1,C001,110103,5,0.75,0.75,73130,POS_SHARE_H1,2025-05
2025-05-10,1,C001,110103,6,0.9,0.9,89230,POS_SHARE_H1,2025-05
2025-05-11,1,C001,110103,1,0.15,0.15,14630,POS_SHARE_H1,2025-05
2025-05-12,1,C001,110103,7,1.05,1.05,104010,POS_SHARE_H1,2025-05
2025-05-13,1,C001,110103,4,0.6,0.6,57540,POS_SHARE_H1,2025-05
2025-05-14,1,C001,110103,4,0.6,0.6,58780,POS_SHARE_H1,2025-05
2025-05-15,1,C001,110103,7,1.05,1.05,102030,POS_SHARE_H1,2025-05
2025-05-16,1,C001,110103,10,1.5,1.5,149400,POS_SHARE_H1,2025-05
2025-05-17,1,C001,110103,9,1.35,1.35,131360,POS_SHARE_H1,2025-05
2025-05-18,1,C001,110103,5,0.75,0.75,72300,POS_SHARE_H1,2025-05
2025-05-19,1,C001,110103,3,0.45,0.45,43280,POS_SHARE_H1,2025-05
2025-05-20,1,C001,110103,6,0.9,0.9,87260,POS_SHARE_H1,2025-05
2025-05-21,1,C001,110103,6,0.9,0.9,86280,POS_SHARE_H1,2025-05
2025-05-22,1,C001,110103,7,1.05,1.05,100240,POS_SHARE_H1,2025-05
2025-05-23,1,C001,110103,13,1.95,1.95,187600,POS_SHARE_H1,2025-05
2025-05-24,1,C001,110103,6,0.9,0.9,88920,POS_SHARE_H1,2025-05
2025-05-25,1,C001,110103,5,0.75,0.75,71750,POS_SHARE_H1,2025-05
2025-05-26,1,C001,110103,4,0.6,0.6,58730,POS_SHARE_H1,2025-05
2025-05-27,1,C001,110103,4,0.6,0.6,58890,POS_SHARE_H1,2025-05
2025-05-28,1,C001,110103,5,0.75,0.75,73330,POS_SHARE_H1,2025-05
2025-05-29,1,C001,110103,7,1.05,1.05,103060,POS_SHARE_H1,2025-05
2025-05-30,1,C001,110103,10,1.5,1.5,144160,POS_SHARE_H1,2025-05
2025-05-31,1,C001,110103,8,1.2,1.2,115490,POS_SHARE_H1,2025-05
2025-06-01,1,C001,110103,6,0.9,0.9,89070,POS_SHARE_H1,2025-06
2025-06-02,1,C001,110103,7,1.05,1.05,101950,POS_SHARE_H1,2025-06
2025-06-03,1,C001,110103,4,0.6,0.6,58760,POS_SHARE_H1,2025-06
2025-06-04,1,C001,110103,9,1.35,1.35,133840,POS_SHARE_H1,2025-06
2025-06-05,1,C001,110103,4,0.6,0.6,58310,POS_SHARE_H1,2025-06
2025-06-06,1,C001,110103,8,1.2,1.2,119210,POS_SHARE_H1,2025-06
2025-06-07,1,C001,110103,10,1.5,1.5,149210,POS_SHARE_H1,2025-06
2025-06-08,1,C001,110103,4,0.6,0.6,58750,POS_SHARE_H1,2025-06
2025-06-09,1,C001,110103,11,1.65,1.65,159910,POS_SHARE_H1,2025-06
2025-06-10,1,C001,110103,4,0.6,0.6,57200,POS_SHARE_H1,2025-06
2025-06-11,1,C001,110103,10,1.5,1.5,145490,POS_SHARE_H1,2025-06
2025-06-12,1,C001,110103,10,1.5,1.5,145520,POS_SHARE_H1,2025-06
2025-06-13,1,C001,110103,10,1.5,1.5,142660,POS_SHARE_H1,2025-06
2025-06-14,1,C001,110103,5,0.75,0.75,72280,POS_SHARE_H1,2025-06
2025-06-15,1,C001,110103,4,0.6,0.6,58210,POS_SHARE_H1,2025-06
2025-06-16,1,C001,110103,8,1.2,1.2,117160,POS_SHARE_H1,2025-06
2025-06-17,1,C001,110103,4,0.6,0.6,58220,POS_SHARE_H1,2025-06
2025-06-18,1,C001,110103,5,0.75,0.75,74480,POS_SHARE_H1,2025-06
2025-06-19,1,C001,110103,5,0.75,0.75,71920,POS_SHARE_H1,2025-06
2025-06-20,1,C001,110103,5,0.75,0.75,71800,POS_SHARE_H1,2025-06
2025-06-21,1,C001,110103,4,0.6,0.6,58790,POS_SHARE_H1,2025-06
2025-06-22,1,C001,110103,3,0.45,0.45,43180,POS_SHARE_H1,2025-06
2025-06-23,1,C001,110103,2,0.3,0.3,29270,POS_SHARE_H1,2025-06
2025-06-24,1,C001,110103,9,1.35,1.35,133170,POS_SHARE_H1,2025-06
2025-06-25,1,C001,110103,8,1.2,1.2,118070,POS_SHARE_H1,2025-06
2025-06-26,1,C001,110103,8,1.2,1.2,116110,POS_SHARE_H1,2025-06
2025-06-27,1,C001,110103,7,1.05,1.05,100250,POS_SHARE_H1,2025-06
2025-06-28,1,C001,110103,6,0.9,0.9,85990,POS_SHARE_H1,2025-06
2025-06-29,1,C001,110103,3,0.45,0.45,43150,POS_SHARE_H1,2025-06
2025-06-30,1,C001,110103,5,0.75,0.75,73720,POS_SHARE_H1,2025-06
2025-01-01,1,C001,110104,10,1.5,1.5,145090,POS_SHARE_H1,2025-01
2025-01-02,1,C001,110104,6,0.9,0.9,88220,POS_SHARE_H1,2025-01
2025-01-03,1,C001,110104,10,1.5,1.5,149530,POS_SHARE_H1,2025-01
2025-01-04,1,C001,110104,8,1.2,1.2,119230,POS_SHARE_H1,2025-01
2025-01-05,1,C001,110104,12,1.8,1.8,171480,POS_SHARE_H1,2025-01
2025-01-06,1,C001,110104,3,0.45,0.45,43300,POS_SHARE_H1,2025-01
2025-01-07,1,C001,110104,4,0.6,0.6,59270,POS_SHARE_H1,2025-01
2025-01-08,1,C001,110104,7,1.05,1.05,101300,POS_SHARE_H1,2025-01
2025-01-09,1,C001,110104,4,0.6,0.6,59800,POS_SHARE_H1,2025-01
2025-01-10,1,C001,110104,8,1.2,1.2,119760,POS_SHARE_H1,2025-01
2025-01-11,1,C001,110104,7,1.05,1.05,103670,POS_SHARE_H1,2025-01
2025-01-12,1,C001,110104,2,0.3,0.3,28530,POS_SHARE_H1,2025-01
2025-01-13,1,C001,110104,6,0.9,0.9,87520,POS_SHARE_H1,2025-01
2025-01-14,1,C001,110104,7,1.05,1.05,102260,POS_SHARE_H1,2025-01
2025-01-15,1,C001,110104,4,0.6,0.6,58340,POS_SHARE_H1,2025-01
2025-01-16,1,C001,110104,4,0.6,0.6,58790,POS_SHARE_H1,2025-01
2025-01-17,1,C001,110104,7,1.05,1.05,101860,POS_SHARE_H1,2025-01
2025-01-18,1,C001,110104,10,1.5,1.5,144110,POS_SHARE_H1,2025-01
2025-01-19,1,C001,110104,7,1.05,1.05,103470,POS_SHARE_H1,2025-01
2025-01-20,1,C001,110104,1,0.15,0.15,14780,POS_SHARE_H1,2025-01
2025-01-21,1,C001,110104,4,0.6,0.6,58210,POS_SHARE_H1,2025-01
2025-01-22,1,C001,110104,4,0.6,0.6,59760,POS_SHARE_H1,2025-01
2025-01-23,1,C001,110104,7,1.05,1.05,104030,POS_SHARE_H1,2025-01
2025-01-24,1,C001,110104,6,0.9,0.9,89700,POS_SHARE_H1,2025-01
2025-01-25,1,C001,110104,6,0.9,0.9,86060,POS_SHARE_H1,2025-01
2025-01-26,1,C001,110104,9,1.35,1.35,130210,POS_SHARE_H1,2025-01
2025-01-27,1,C001,110104,6,0.9,0.9,88260,POS_SHARE_H1,2025-01
2025-01-28,1,C001,110104,8,1.2,1.2,116990,POS_SHARE_H1,2025-01
2025-01-29,1,C001,110104,4,N/A,0.6,57210,POS_SHARE_H1,2025-01
2025-01-30,1,C001,110104,6,0.9,0.9,89600,POS_SHARE_H1,2025-01
2025-01-31,1,C001,110104,5,0.75,0.75,74260,POS_SHARE_H1,2025-01
2025-02-01,1,C001,110104,5,0.75,0.75,71520,POS_SHARE_H1,2025-02
2025-02-02,1,C001,110104,4,0.6,0.6,58930,POS_SHARE_H1,2025-02
2025-02-03,1,C001,110104,5,0.75,0.75,73650,POS_SHARE_H1,2025-02
2025-02-04,1,C001,110104,3,0.45,0.45,43850,POS_SHARE_H1,2025-02
2025-02-05,1,C001,110104,4,0.6,0.6,59200,POS_SHARE_H1,2025-02
2025-02-06,1,C001,110104,8,1.2,1.2,115160,POS_SHARE_H1,2025-02
2025-02-07,1,C001,110104,2,0.3,0.3,29420,POS_SHARE_H1,2025-02
2025-02-08,1,C001,110104,6,0.9,0.9,89900,POS_SHARE_H1,2025-02
2025-02-09,1,C001,110104,5,0.75,0.75,73830,POS_SHARE_H1,2025-02
2025-02-10,1,C001,110104,6,0.9,0.9,86190,POS_SHARE_H1,2025-02
2025-02-11,1,C001,110104,7,1.05,1.05,104560,POS_SHARE_H1,2025-02
2025-02-12,1,C001,110104,7,1.05,1.05,99980,POS_SHARE_H1,2025-02
2025-02-13,1,C001,110104,10,1.5,1.5,146660,POS_SHARE_H1,2025-02
2025-02-14,1,C001,110104,7,1.05,1.05,102400,POS_SHARE_H1,2025-02
2025-02-15,1,C001,110104,11,1.65,1.65,160490,POS_SHARE_H1,2025-02
2025-02-16,1,C001,110104,3,0.45,0.45,43360,POS_SHARE_H1,2025-02
2025-02-17,1,C001,110104,9,1.35,1.35,134350,POS_SHARE_H1,2025-02
2025-02-18,1,C001,110104,4,0.6,0.6,57510,POS_SHARE_H1,2025-02
2025-02-19,1,C001,110104,7,1.05,1.05,103440,POS_SHARE_H1,2025-02
2025-02-20,1,C001,110104,4,0.6,0.6,57160,POS_SHARE_H1,2025-02
2025-02-21,1,C001,110104,5,0.75,0.75,72370,POS_SHARE_H1,2025-02
2025-02-22,1,C001,110104,7,1.05,1.05,103450,POS_SHARE_H1,2025-02
2025-02-23,1,C001,110104,6,0.9,0.9,86980,POS_SHARE_H1,2025-02
2025-02-24,1,C001,110104,10,1.5,1.5,148300,POS_SHARE_H1,2025-02
2025-02-25,1,C001,110104,3,0.45,0.45,43710,POS_SHARE_H1,2025-02
2025-02-26,1,C001,110104,9,1.35,1.35,133030,POS_SHARE_H1,2025-02
2025-02-27,1,C001,110104,8,1.2,1.2,115850,POS_SHARE_H1,2025-02
2025-02-28,1,C001,110104,8,1.2,1.2,116060,POS_SHARE_H1,2025-02
2025-03-01,1,C001,110104,6,0.9,0.9,89650,POS_SHARE_H1,2025-03
2025-03-02,1,C001,110104,6,0.9,0.9,87860,POS_SHARE_H1,2025-03
2025-03-03,1,C001,110104,2,0.3,0.3,29740,POS_SHARE_H1,2025-03
2025-03-04,1,C001,110104,10,1.5,1.5,146800,POS_SHARE_H1,2025-03
2025-03-05,1,C001,110104,6,0.9,0.9,86440,POS_SHARE_H1,2025-03
2025-03-06,1,C001,110104,6,0.9,0.9,87230,POS_SHARE_H1,2025-03
2025-03-07,1,C001,110104,6,0.9,0.9,88630,POS_SHARE_H1,2025-03
2025-03-08,1,C001,110104,6,0.9,0.9,85820,POS_SHARE_H1,2025-03
2025-03-09,1,C001,110104,9,1.35,1.35,129020,POS_SHARE_H1,2025-03
2025-03-10,1,C001,110104,6,N/A,0.9,89350,POS_SHARE_H1,2025-03
2025-03-11,1,C001,110104,5,0.75,0.75,74380,POS_SHARE_H1,2025-03
2025-03-12,1,C001,110104,6,0.9,0.9,89440,POS_SHARE_H1,2025-03
2025-03-13,1,C001,110104,7,1.05,1.05,104540,POS_SHARE_H1,2025-03
2025-03-14,1,C001,110104,3,0.45,0.45,43070,POS_SHARE_H1,2025-03
2025-03-15,1,C001,110104,7,1.05,1.05,104270,POS_SHARE_H1,2025-03
2025-03-16,1,C001,110104,7,1.05,1.05,100000,POS_SHARE_H1,2025-03
2025-03-17,1,C001,110104,3,0.45,0.45,43710,POS_SHARE_H1,2025-03
2025-03-18,1,C001,110104,1,0.15,0.15,14290,POS_SHARE_H1,2025-03
2025-03-19,1,C001,110104,3,0.45,0.45,43880,POS_SHARE_H1,2025-03
2025-03-20,1,C001,110104,10,1.5,1.5,149430,POS_SHARE_H1,2025-03
2025-03-21,1,C001,110104,3,0.45,0.45,44590,POS_SHARE_H1,2025-03
2025-03-22,1,C001,110104,7,1.05,1.05,101820,POS_SHARE_H1,2025-03
2025-03-23,1,C001,110104,6,N/A,0.9,89300,POS_SHARE_H1,2025-03
2025-03-25,1,C001,110104,5,0.75,0.75,73420,POS_SHARE_H1,2025-03
2025-03-26,1,C001,110104,10,1.5,1.5,148360,POS_SHARE_H1,2025-03
2025-03-27,1,C001,110104,6,0.9,0.9,88830,POS_SHARE_H1,2025-03
2025-03-28,1,C001,110104,7,1.05,1.05,100650,POS_SHARE_H1,2025-03
2025-03-29,1,C001,110104,9,1.35,1.35,131060,POS_SHARE_H1,2025-03
2025-03-30,1,C001,110104,5,0.75,0.75,72790,POS_SHARE_H1,2025-03
2025-03-31,1,C001,110104,4,0.6,0.6,59230,POS_SHARE_H1,2025-03
2025-04-01,1,C001,110104,7,1.05,1.05,102210,POS_SHARE_H1,2025-04
