Mes,cliente_id,sku,Unidades_Sell_In,Unidades_Sell_Out,Unidades_Inicial,Kilos_Inicial,Inventario_Anterior,Variacion_Inventario,Unidades_Inventario_Final,Kilos_Inventario_Final,DOH,Estado_Abastecimiento
2025-08,C001,300101,279,279,170.0,39.1,121.0,0.0,121.0,27.830000000000002,13.010752688172042,🟡 Sobre
2025-09,C001,300101,194,253,170.0,39.1,121.0,-59.0,62.0,14.260000000000002,7.351778656126482,🟡 Sobre
2025-10,C001,300101,318,265,170.0,39.1,62.0,53.0,115.0,26.450000000000003,13.018867924528303,🟡 Sobre
2025-11,C001,300101,200,257,170.0,39.1,115.0,-57.0,58.0,13.340000000000002,6.770428015564202,🟢 Bien
2025-12,C001,300101,328,318,170.0,39.1,58.0,10.0,68.0,15.640000000000002,6.415094339622642,🟢 Bien
2025-01,C001,300102,229,212,84.0,19.32,84.0,17.0,101.0,23.23,14.29245283018868,🟡 Sobre
2025-02,C001,300102,165,180,84.0,19.32,101.0,-15.0,86.0,19.78,14.333333333333334,🟡 Sobre
2025-03,C001,300102,213,190,84.0,19.32,86.0,23.0,109.0,25.07,17.210526315789473,🟡 Sobre
2025-04,C001,300102,146,161,84.0,19.32,109.0,-15.0,94.0,21.62,17.51552795031056,🟡 Sobre
2025-05,C001,300102,196,193,84.0,19.32,94.0,3.0,97.0,22.310000000000002,15.077720207253886,🟡 Sobre
2025-06,C001,300102,213,201,84.0,19.32,97.0,12.0,109.0,25.070000000000004,16.268656716417908,🟡 Sobre
2025-07,C001,300102,212,211,84.0,19.32,109.0,1.0,110.0,25.300000000000004,15.639810426540286,🟡 Sobre
2025-08,C001,300102,160,206,84.0,19.32,110.0,-46.0,64.0,14.720000000000004,9.320388349514563,🟡 Sobre
2025-09,C001,300102,224,183,84.0,19.32,64.0,41.0,105.0,24.150000000000006,17.21311475409836,🟡 Sobre
2025-10,C001,300102,225,226,84.0,19.32,105.0,-1.0,104.0,23.920000000000005,13.805309734513274,🟡 Sobre
2025-11,C001,300102,166,205,84.0,19.32,104.0,-39.0,65.0,14.950000000000005,9.512195121951219,🟡 Sobre
2025-12,C001,300102,219,213,84.0,19.32,65.0,6.0,71.0,16.330000000000005,10.0,🟡 Sobre
2025-01,C001,900101,200,198,80.0,6.4,80.0,2.0,82.0,6.5600000000000005,12.424242424242424,🟡 Sobre
2025-02,C001,900101,148,170,80.0,6.4,82.0,-22.0,60.0,4.800000000000001,10.588235294117649,🟡 Sobre
2025-03,C001,900101,202,186,80.0,6.4,60.0,16.0,76.0,6.080000000000001,12.258064516129034,🟡 Sobre
2025-04,C001,900101,214,194,80.0,6.4,76.0,20.0,96.0,7.6800000000000015,14.845360824742269,🟡 Sobre
2025-05,C001,900101,132,180,80.0,6.4,96.0,-48.0,48.0,3.8400000000000016,8.0,🟡 Sobre
2025-06,C001,900101,205,186,80.0,6.4,48.0,19.0,67.0,5.360000000000001,10.806451612903226,🟡 Sobre
2025-07,C001,900101,224,200,80.0,6.4,67.0,24.0,91.0,7.280000000000001,13.65,🟡 Sobre
2025-08,C001,900101,153,204,80.0,6.4,91.0,-51.0,40.0,3.200000000000001,5.88235294117647,🟢 Bien
2025-09,C001,900101,220,212,80.0,6.4,40.0,8.0,48.0,3.840000000000001,6.7924528301886795,🟢 Bien
2025-10,C001,900101,233,219,80.0,6.4,48.0,14.0,62.0,4.960000000000001,8.493150684931507,🟡 Sobre
2025-11,C001,900101,251,238,80.0,6.4,62.0,13.0,75.0,6.000000000000001,9.453781512605042,🟡 Sobre
2025-12,C001,900101,282,281,80.0,6.4,75.0,1.0,76.0,6.080000000000001,8.113879003558718,🟡 Sobre
2025-01,C001,900102,122,194,121.0,9.68,121.0,-72.0,49.0,3.92,7.577319587628866,🟡 Sobre
2025-02,C001,900102,187,184,121.0,9.68,49.0,3.0,52.0,4.16,8.478260869565217,🟡 Sobre
2025-03,C001,900102,200,178,121.0,9.68,52.0,22.0,74.0,5.92,12.47191011235955,🟡 Sobre
2025-04,C001,900102,223,202,121.0,9.68,74.0,21.0,95.0,7.6,14.108910891089108,🟡 Sobre
2025-05,C001,900102,173,194,121.0,9.68,95.0,-21.0,74.0,5.92,11.443298969072163,🟡 Sobre
2025-06,C001,900102,153,177,121.0,9.68,74.0,-24.0,50.0,4.0,8.474576271186441,🟡 Sobre
2025-07,C001,900102,239,201,121.0,9.68,50.0,38.0,88.0,7.04,13.134328358208956,🟡 Sobre
2025-08,C001,900102,213,215,121.0,9.68,88.0,-2.0,86.0,6.88,12.0,🟡 Sobre
2025-09,C001,900102,238,215,121.0,9.68,86.0,23.0,109.0,8.72,15.209302325581396,🟡 Sobre
2025-10,C001,900102,156,224,121.0,9.68,109.0,-68.0,41.0,3.2800000000000002,5.491071428571428,🟢 Bien
2025-11,C001,900102,288,223,121.0,9.68,41.0,65.0,106.0,8.48,14.260089686098654,🟡 Sobre
2025-12,C001,900102,283,276,121.0,9.68,106.0,7.0,113.0,9.040000000000001,12.282608695652174,🟡 Sobre
2025-01,C001,900103,190,216,112.0,8.96,112.0,-26.0,86.0,6.880000000000001,11.944444444444445,🟡 Sobre
2025-02,C001,900103,126,161,112.0,8.96,86.0,-35.0,51.0,4.08,9.50310559006211,🟡 Sobre
2025-03,C001,900103,185,158,112.0,8.96,51.0,27.0,78.0,6.24,14.810126582278482,🟡 Sobre
2025-04,C001,900103,142,169,112.0,8.96,78.0,-27.0,51.0,4.08,9.053254437869821,🟡 Sobre
2025-05,C001,900103,200,202,112.0,8.96,51.0,-2.0,49.0,3.92,7.2772277227722775,🟡 Sobre
2025-06,C001,900103,204,187,112.0,8.96,49.0,17.0,66.0,5.28,10.588235294117649,🟡 Sobre
2025-07,C001,900103,238,197,112.0,8.96,66.0,41.0,107.0,8.56,16.294416243654823,🟡 Sobre
2025-08,C001,900103,135,204,112.0,8.96,107.0,-69.0,38.0,3.04,5.588235294117647,🟢 Bien
2025-09,C001,900103,222,203,112.0,8.96,38.0,19.0,57.0,4.5600000000000005,8.423645320197044,🟡 Sobre
2025-10,C001,900103,222,211,112.0,8.96,57.0,11.0,68.0,5.44,9.66824644549763,🟡 Sobre
2025-11,C001,900103,257,219,112.0,8.96,68.0,38.0,106.0,8.48,14.520547945205479,🟡 Sobre
2025-12,C001,900103,202,245,112.0,8.96,106.0,-43.0,63.0,5.040000000000001,7.7142857142857135,🟡 Sobre
2025-01,C001,900104,176,229,106.0,8.48,106.0,-53.0,53.0,4.24,6.943231441048035,🟢 Bien
2025-02,C001,900104,239,183,106.0,8.48,53.0,56.0,109.0,8.72,17.868852459016395,🟡 Sobre
2025-03,C001,900104,221,212,106.0,8.48,109.0,9.0,118.0,9.440000000000001,16.69811320754717,🟡 Sobre
2025-04,C001,900104,163,210,106.0,8.48,118.0,-47.0,71.0,5.6800000000000015,10.142857142857144,🟡 Sobre
2025-05,C001,900104,243,213,106.0,8.48,71.0,30.0,101.0,8.080000000000002,14.225352112676056,🟡 Sobre
2025-06,C001,900104,227,207,106.0,8.48,101.0,20.0,121.0,9.680000000000001,17.536231884057973,🟡 Sobre
2025-07,C001,900104,236,233,106.0,8.48,121.0,3.0,124.0,9.920000000000002,15.965665236051501,🟡 Sobre
2025-08,C001,900104,169,234,106.0,8.48,124.0,-65.0,59.0,4.7200000000000015,7.564102564102564,🟡 Sobre
2025-09,C001,900104,251,212,106.0,8.48,59.0,39.0,98.0,7.840000000000002,13.867924528301888,🟡 Sobre
2025-10,C001,900104,244,288,106.0,8.48,98.0,-44.0,54.0,4.320000000000002,5.625,🟢 Bien
2025-11,C001,900104,290,229,106.0,8.48,54.0,61.0,115.0,9.200000000000003,15.065502183406112,🟡 Sobre
2025-12,C001,900104,223,263,106.0,8.48,115.0,-40.0,75.0,6.000000000000003,8.55513307984791,🟡 Sobre
2025-01,C002,110101,89,112,73.0,10.95,73.0,-23.0,50.0,7.5,13.392857142857144,🟡 Sobre
2025-02,C002,110101,117,106,73.0,10.95,50.0,11.0,61.0,9.15,17.264150943396224,🟡 Sobre
2025-03,C002,110101,126,136,73.0,10.95,61.0,-10.0,51.0,7.65,11.25,🟡 Sobre
2025-04,C002,110101,129,124,73.0,10.95,51.0,5.0,56.0,8.4,13.548387096774194,🟡 Sobre
2025-05,C002,110101,96,118,73.0,10.95,56.0,-22.0,34.0,5.1000000000000005,8.64406779661017,🟡 Sobre
2025-06,C002,110101,125,110,73.0,10.95,34.0,15.0,49.0,7.3500000000000005,13.363636363636363,🟡 Sobre
2025-07,C002,110101,138,132,73.0,10.95,49.0,6.0,55.0,8.25,12.5,🟡 Sobre
2025-08,C002,110101,97,129,73.0,10.95,55.0,-32.0,23.0,3.45,5.348837209302326,🟢 Bien
2025-09,C002,110101,146,132,73.0,10.95,23.0,14.0,37.0,5.550000000000001,8.409090909090908,🟡 Sobre
2025-10,C002,110101,142,127,73.0,10.95,37.0,15.0,52.0,7.800000000000001,12.283464566929133,🟡 Sobre
2025-11,C002,110101,157,153,73.0,10.95,52.0,4.0,56.0,8.4,10.980392156862745,🟡 Sobre
2025-12,C002,110101,180,156,73.0,10.95,56.0,24.0,80.0,12.0,15.384615384615383,🟡 Sobre
2025-01,C002,110102,97,113,77.0,11.549999999999999,77.0,-16.0,61.0,9.149999999999999,16.194690265486724,🟡 Sobre
2025-02,C002,110102,95,119,77.0,11.549999999999999,61.0,-24.0,37.0,5.549999999999999,9.327731092436975,🟡 Sobre
2025-03,C002,110102,144,139,77.0,11.549999999999999,37.0,5.0,42.0,6.299999999999999,9.06474820143885,🟡 Sobre
2025-04,C002,110102,142,120,77.0,11.549999999999999,42.0,22.0,64.0,9.599999999999998,16.0,🟡 Sobre
2025-05,C002,110102,133,137,77.0,11.549999999999999,64.0,-4.0,60.0,8.999999999999998,13.138686131386862,🟡 Sobre
2025-06,C002,110102,128,131,77.0,11.549999999999999,60.0,-3.0,57.0,8.549999999999999,13.053435114503817,🟡 Sobre
2025-07,C002,110102,113,133,77.0,11.549999999999999,57.0,-20.0,37.0,5.549999999999999,8.345864661654135,🟡 Sobre
2025-08,C002,110102,157,145,77.0,11.549999999999999,37.0,12.0,49.0,7.349999999999999,10.137931034482758,🟡 Sobre
2025-09,C002,110102,144,140,77.0,11.549999999999999,49.0,4.0,53.0,7.949999999999998,11.357142857142858,🟡 Sobre
2025-10,C002,110102,163,155,77.0,11.549999999999999,53.0,8.0,61.0,9.149999999999999,11.806451612903226,🟡 Sobre
2025-11,C002,110102,185,189,77.0,11.549999999999999,61.0,-4.0,57.0,8.549999999999999,9.047619047619047,🟡 Sobre
2025-12,C002,110102,228,196,77.0,11.549999999999999,57.0,32.0,89.0,13.349999999999998,13.622448979591837,🟡 Sobre
2025-01,C002,110103,136,128,59.0,8.85,59.0,8.0,67.0,10.049999999999999,15.703125,🟡 Sobre
2025-02,C002,110103,98,107,59.0,8.85,67.0,-9.0,58.0,8.7,16.261682242990652,🟡 Sobre
2025-03,C002,110103,158,143,59.0,8.85,58.0,15.0,73.0,10.95,15.314685314685315,🟡 Sobre
2025-04,C002,110103,90,129,59.0,8.85,73.0,-39.0,34.0,5.1,7.906976744186047,🟡 Sobre
2025-05,C002,110103,145,132,59.0,8.85,34.0,13.0,47.0,7.05,10.681818181818182,🟡 Sobre
2025-06,C002,110103,153,124,59.0,8.85,47.0,29.0,76.0,11.399999999999999,18.387096774193548,🟡 Sobre
2025-07,C002,110103,144,143,59.0,8.85,76.0,1.0,77.0,11.549999999999999,16.153846153846153,🟡 Sobre
2025-08,C002,110103,96,139,59.0,8.85,77.0,-43.0,34.0,5.099999999999999,7.338129496402878,🟡 Sobre
2025-09,C002,110103,148,143,59.0,8.85,34.0,5.0,39.0,5.849999999999999,8.181818181818182,🟡 Sobre
2025-10,C002,110103,165,142,59.0,8.85,39.0,23.0,62.0,9.299999999999999,13.098591549295774,🟡 Sobre
2025-11,C002,110103,162,178,59.0,8.85,62.0,-16.0,46.0,6.899999999999999,7.752808988764046,🟡 Sobre
2025-12,C002,110103,189,168,59.0,8.85,46.0,21.0,67.0,10.049999999999999,11.964285714285715,🟡 Sobre
2025-01,C002,110110,41,52,31.0,11.16,31.0,-11.0,20.0,7.2,11.538461538461538,🟡 Sobre
2025-02,C002,110110,59,52,31.0,11.16,20.0,7.0,27.0,9.72,15.576923076923078,🟡 Sobre
2025-03,C002,110110,44,55,31.0,11.16,27.0,-11.0,16.0,5.760000000000001,8.727272727272727,🟡 Sobre
2025-04,C002,110110,59,52,31.0,11.16,16.0,7.0,23.0,8.280000000000001,13.269230769230768,🟡 Sobre
2025-05,C002,110110,42,56,31.0,11.16,23.0,-14.0,9.0,3.240000000000001,4.821428571428572,🟢 Bien
2025-06,C002,110110,72,59,31.0,11.16,9.0,13.0,22.0,7.920000000000001,11.186440677966102,🟡 Sobre
2025-07,C002,110110,89,79,31.0,11.16,22.0,10.0,32.0,11.52,12.151898734177214,🟡 Sobre
2025-08,C002,110110,50,61,31.0,11.16,32.0,-11.0,21.0,7.56,10.327868852459016,🟡 Sobre
2025-09,C002,110110,70,59,31.0,11.16,21.0,11.0,32.0,11.52,16.271186440677965,🟡 Sobre
2025-10,C002,110110,53,69,31.0,11.16,32.0,-16.0,16.0,5.76,6.956521739130435,🟢 Bien
2025-11,C002,110110,86,69,31.0,11.16,16.0,17.0,33.0,11.879999999999999,14.347826086956522,🟡 Sobre
2025-12,C002,110110,65,77,31.0,11.16,33.0,-12.0,21.0,7.559999999999999,8.181818181818182,🟡 Sobre
2025-01,C002,110112,209,249,158.0,15.8,158.0,-40.0,118.0,11.8,14.216867469879519,🟡 Sobre
2025-02,C002,110112,196,242,158.0,15.8,118.0,-46.0,72.0,7.2,8.925619834710744,🟡 Sobre
2025-03,C002,110112,307,260,158.0,15.8,72.0,47.0,119.0,11.9,13.73076923076923,🟡 Sobre
2025-04,C002,110112,291,274,158.0,15.8,119.0,17.0,136.0,13.600000000000001,14.89051094890511,🟡 Sobre
2025-05,C002,110112,213,268,158.0,15.8,136.0,-55.0,81.0,8.100000000000001,9.067164179104477,🟡 Sobre
2025-06,C002,110112,274,256,158.0,15.8,81.0,18.0,99.0,9.900000000000002,11.6015625,🟡 Sobre
2025-07,C002,110112,324,263,158.0,15.8,99.0,61.0,160.0,16.000000000000004,18.250950570342205,🟡 Sobre
2025-08,C002,110112,216,318,158.0,15.8,160.0,-102.0,58.0,5.8000000000000025,5.471698113207546,🟢 Bien
2025-09,C002,110112,330,271,158.0,15.8,58.0,59.0,117.0,11.700000000000003,12.952029520295202,🟡 Sobre
2025-10,C002,110112,303,294,158.0,15.8,117.0,9.0,126.0,12.600000000000003,12.857142857142856,🟡 Sobre
2025-11,C002,110112,216,265,158.0,15.8,126.0,-49.0,77.0,7.700000000000003,8.716981132075471,🟡 Sobre
2025-12,C002,110112,345,295,158.0,15.8,77.0,50.0,127.0,12.700000000000003,12.915254237288135,🟡 Sobre
2025-01,C002,110113,141,134,61.0,15.25,61.0,7.0,68.0,17.0,15.223880597014926,🟡 Sobre
2025-02,C002,110113,124,141,61.0,15.25,68.0,-17.0,51.0,12.75,10.851063829787234,🟡 Sobre
2025-03,C002,110113,138,118,61.0,15.25,51.0,20.0,71.0,17.75,18.050847457627118,🟡 Sobre
2025-04,C002,110113,94,111,61.0,15.25,71.0,-17.0,54.0,13.5,14.594594594594595,🟡 Sobre
2025-05,C002,110113,129,117,61.0,15.25,54.0,12.0,66.0,16.5,16.923076923076923,🟡 Sobre
2025-06,C002,110113,141,134,61.0,15.25,66.0,7.0,73.0,18.25,16.34328358208955,🟡 Sobre
2025-07,C002,110113,101,132,61.0,15.25,73.0,-31.0,42.0,10.5,9.545454545454545,🟡 Sobre
2025-08,C002,110113,98,118,61.0,15.25,42.0,-20.0,22.0,5.5,5.593220338983051,🟢 Bien
2025-09,C002,110113,155,129,61.0,15.25,22.0,26.0,48.0,12.0,11.162790697674419,🟡 Sobre
2025-10,C002,110113,161,150,61.0,15.25,48.0,11.0,59.0,14.75,11.799999999999999,🟡 Sobre
2025-11,C002,110113,161,154,61.0,15.25,59.0,7.0,66.0,16.5,12.857142857142856,🟡 Sobre
2025-12,C002,110113,152,162,61.0,15.25,66.0,-10.0,56.0,14.0,10.37037037037037,🟡 Sobre
2025-01,C002,110114,94,100,66.0,16.5,66.0,-6.0,60.0,15.0,18.0,🟡 Sobre
2025-02,C002,110114,80,92,66.0,16.5,60.0,-12.0,48.0,12.0,15.652173913043478,🟡 Sobre
2025-03,C002,110114,123,107,66.0,16.5,48.0,16.0,64.0,16.0,17.94392523364486,🟡 Sobre
2025-04,C002,110114,74,99,66.0,16.5,64.0,-25.0,39.0,9.75,11.818181818181818,🟡 Sobre
2025-05,C002,110114,137,121,66.0,16.5,39.0,16.0,55.0,13.75,13.636363636363637,🟡 Sobre
2025-06,C002,110114,119,108,66.0,16.5,55.0,11.0,66.0,16.5,18.333333333333336,🟡 Sobre
2025-07,C002,110114,101,105,66.0,16.5,66.0,-4.0,62.0,15.5,17.714285714285715,🟡 Sobre
2025-08,C002,110114,78,109,66.0,16.5,62.0,-31.0,31.0,7.75,8.53211009174312,🟡 Sobre
2025-09,C002,110114,145,126,66.0,16.5,31.0,19.0,50.0,12.5,11.904761904761903,🟡 Sobre
2025-10,C002,110114,91,110,66.0,16.5,50.0,-19.0,31.0,7.75,8.454545454545453,🟡 Sobre
2025-11,C002,110114,166,148,66.0,16.5,31.0,18.0,49.0,12.25,9.932432432432433,🟡 Sobre
2025-12,C002,110114,166,130,66.0,16.5,49.0,36.0,85.0,21.25,19.615384615384617,🟡 Sobre
2025-01,C002,110115,126,130,68.0,17.0,68.0,-4.0,64.0,16.0,14.76923076923077,🟡 Sobre
2025-02,C002,110115,82,98,68.0,17.0,64.0,-16.0,48.0,12.0,14.693877551020408,🟡 Sobre
2025-03,C002,110115,97,100,68.0,17.0,48.0,-3.0,45.0,11.25,13.5,🟡 Sobre
2025-04,C002,110115,137,122,68.0,17.0,45.0,15.0,60.0,15.0,14.754098360655737,🟡 Sobre
2025-05,C002,110115,137,148,68.0,17.0,60.0,-11.0,49.0,12.25,9.932432432432433,🟡 Sobre
2025-06,C002,110115,138,132,68.0,17.0,49.0,6.0,55.0,13.75,12.5,🟡 Sobre
2025-07,C002,110115,166,158,68.0,17.0,55.0,8.0,63.0,15.75,11.962025316455696,🟡 Sobre
2025-08,C002,110115,81,112,68.0,17.0,63.0,-31.0,32.0,8.0,8.571428571428571,🟡 Sobre
2025-09,C002,110115,151,132,68.0,17.0,32.0,19.0,51.0,12.75,11.59090909090909,🟡 Sobre
2025-10,C002,110115,137,113,68.0,17.0,51.0,24.0,75.0,18.75,19.911504424778762,🟡 Sobre
2025-11,C002,110115,115,142,68.0,17.0,75.0,-27.0,48.0,12.0,10.140845070422536,🟡 Sobre
2025-12,C002,110115,195,176,68.0,17.0,48.0,19.0,67.0,16.75,11.420454545454545,🟡 Sobre
2025-01,C002,120101,249,231,116.0,29.0,116.0,18.0,134.0,33.5,17.402597402597404,🟡 Sobre
2025-02,C002,120101,167,231,116.0,29.0,134.0,-64.0,70.0,17.5,9.090909090909092,🟡 Sobre
2025-03,C002,120101,281,245,116.0,29.0,70.0,36.0,106.0,26.5,12.979591836734695,🟡 Sobre
2025-04,C002,120101,273,300,116.0,29.0,106.0,-27.0,79.0,19.75,7.8999999999999995,🟡 Sobre
2025-05,C002,120101,288,266,116.0,29.0,79.0,22.0,101.0,25.25,11.390977443609023,🟡 Sobre
2025-06,C002,120101,291,262,116.0,29.0,101.0,29.0,130.0,32.5,14.885496183206106,🟡 Sobre
2025-07,C002,120101,314,304,116.0,29.0,130.0,10.0,140.0,35.0,13.81578947368421,🟡 Sobre
2025-08,C002,120101,188,278,116.0,29.0,140.0,-90.0,50.0,12.5,5.39568345323741,🟢 Bien
2025-09,C002,120101,303,236,116.0,29.0,50.0,67.0,117.0,29.25,14.872881355932204,🟡 Sobre
2025-10,C002,120101,283,288,116.0,29.0,117.0,-5.0,112.0,28.0,11.666666666666666,🟡 Sobre
2025-11,C002,120101,279,283,116.0,29.0,112.0,-4.0,108.0,27.0,11.448763250883392,🟡 Sobre
2025-12,C002,120101,297,251,116.0,29.0,108.0,46.0,154.0,38.5,18.406374501992033,🟡 Sobre
2025-01,C002,120103,124,179,97.0,19.400000000000002,97.0,-55.0,42.0,8.400000000000002,7.039106145251397,🟡 Sobre
2025-02,C002,120103,206,150,97.0,19.400000000000002,42.0,56.0,98.0,19.6,19.6,🟡 Sobre
2025-03,C002,120103,181,195,97.0,19.400000000000002,98.0,-14.0,84.0,16.8,12.923076923076923,🟡 Sobre
2025-04,C002,120103,141,180,97.0,19.400000000000002,84.0,-39.0,45.0,9.0,7.5,🟡 Sobre
2025-05,C002,120103,216,212,97.0,19.400000000000002,45.0,4.0,49.0,9.8,6.933962264150944,🟢 Bien
2025-06,C002,120103,223,184,97.0,19.400000000000002,49.0,39.0,88.0,17.6,14.347826086956522,🟡 Sobre
2025-07,C002,120103,223,217,97.0,19.400000000000002,88.0,6.0,94.0,18.8,12.995391705069125,🟡 Sobre
2025-08,C002,120103,220,220,97.0,19.400000000000002,94.0,0.0,94.0,18.8,12.818181818181817,🟡 Sobre
2025-09,C002,120103,208,194,97.0,19.400000000000002,94.0,14.0,108.0,21.6,16.701030927835053,🟡 Sobre
2025-10,C002,120103,225,222,97.0,19.400000000000002,108.0,3.0,111.0,22.200000000000003,15.0,🟡 Sobre
2025-11,C002,120103,150,213,97.0,19.400000000000002,111.0,-63.0,48.0,9.600000000000001,6.76056338028169,🟢 Bien
2025-12,C002,120103,237,229,97.0,19.400000000000002,48.0,8.0,56.0,11.200000000000001,7.3362445414847155,🟡 Sobre
2025-01,C002,120104,121,155,82.0,16.400000000000002,82.0,-34.0,48.0,9.600000000000001,9.290322580645162,🟡 Sobre
2025-02,C002,120104,200,162,82.0,16.400000000000002,48.0,38.0,86.0,17.200000000000003,15.925925925925927,🟡 Sobre
2025-03,C002,120104,192,183,82.0,16.400000000000002,86.0,9.0,95.0,19.000000000000004,15.573770491803279,🟡 Sobre
2025-04,C002,120104,124,180,82.0,16.400000000000002,95.0,-56.0,39.0,7.8000000000000025,6.5,🟢 Bien
2025-05,C002,120104,193,174,82.0,16.400000000000002,39.0,19.0,58.0,11.600000000000003,10.0,🟡 Sobre
2025-06,C002,120104,196,183,82.0,16.400000000000002,58.0,13.0,71.0,14.200000000000003,11.639344262295081,🟡 Sobre
2025-07,C002,120104,202,170,82.0,16.400000000000002,71.0,32.0,103.0,20.6,18.176470588235293,🟡 Sobre
2025-08,C002,120104,150,191,82.0,16.400000000000002,103.0,-41.0,62.0,12.4,9.738219895287958,🟡 Sobre
2025-09,C002,120104,191,179,82.0,16.400000000000002,62.0,12.0,74.0,14.8,12.402234636871508,🟡 Sobre
2025-10,C002,120104,195,177,82.0,16.400000000000002,74.0,18.0,92.0,18.400000000000002,15.59322033898305,🟡 Sobre
2025-11,C002,120104,200,201,82.0,16.400000000000002,92.0,-1.0,91.0,18.200000000000003,13.582089552238806,🟡 Sobre
2025-12,C002,120104,203,219,82.0,16.400000000000002,91.0,-16.0,75.0,15.000000000000004,10.273972602739725,🟡 Sobre
2025-01,C002,130101,245,243,104.0,15.6,104.0,2.0,106.0,15.9,13.086419753086421,🟡 Sobre
2025-02,C002,130101,190,210,104.0,15.6,106.0,-20.0,86.0,12.9,12.285714285714285,🟡 Sobre
2025-03,C002,130101,267,221,104.0,15.6,86.0,46.0,132.0,19.8,17.918552036199095,🟡 Sobre
2025-04,C002,130101,187,234,104.0,15.6,132.0,-47.0,85.0,12.75,10.897435897435898,🟡 Sobre
2025-05,C002,130101,266,271,104.0,15.6,85.0,-5.0,80.0,12.0,8.85608856088561,🟡 Sobre
2025-06,C002,130101,275,265,104.0,15.6,80.0,10.0,90.0,13.5,10.188679245283017,🟡 Sobre
2025-07,C002,130101,284,262,104.0,15.6,90.0,22.0,112.0,16.8,12.82442748091603,🟡 Sobre
2025-08,C002,130101,188,253,104.0,15.6,112.0,-65.0,47.0,7.050000000000001,5.5731225296442695,🟢 Bien
2025-09,C002,130101,265,250,104.0,15.6,47.0,15.0,62.0,9.3,7.4399999999999995,🟡 Sobre
2025-10,C002,130101,264,259,104.0,15.6,62.0,5.0,67.0,10.05,7.76061776061776,🟡 Sobre
2025-11,C002,130101,284,268,104.0,15.6,67.0,16.0,83.0,12.450000000000001,9.291044776119403,🟡 Sobre
2025-12,C002,130101,299,293,104.0,15.6,83.0,6.0,89.0,13.350000000000001,9.112627986348123,🟡 Sobre
2025-01,C002,130103,162,237,124.0,35.711999999999996,124.0,-75.0,49.0,14.111999999999998,6.2025316455696204,🟢 Bien
2025-02,C002,130103,270,221,124.0,35.711999999999996,49.0,49.0,98.0,28.223999999999997,13.303167420814479,🟡 Sobre
2025-03,C002,130103,276,239,124.0,35.711999999999996,98.0,37.0,135.0,38.879999999999995,16.94560669456067,🟡 Sobre
2025-04,C002,130103,181,224,124.0,35.711999999999996,135.0,-43.0,92.0,26.495999999999995,12.321428571428571,🟡 Sobre
2025-05,C002,130103,199,241,124.0,35.711999999999996,92.0,-42.0,50.0,14.399999999999997,6.224066390041494,🟢 Bien
2025-06,C002,130103,285,230,124.0,35.711999999999996,50.0,55.0,105.0,30.239999999999995,13.695652173913043,🟡 Sobre
2025-07,C002,130103,282,269,124.0,35.711999999999996,105.0,13.0,118.0,33.983999999999995,13.159851301115243,🟡 Sobre
2025-08,C002,130103,261,264,124.0,35.711999999999996,118.0,-3.0,115.0,33.12,13.068181818181818,🟡 Sobre
2025-09,C002,130103,200,242,124.0,35.711999999999996,115.0,-42.0,73.0,21.024,9.049586776859504,🟡 Sobre
2025-10,C002,130103,288,247,124.0,35.711999999999996,73.0,41.0,114.0,32.832,13.846153846153847,🟡 Sobre
2025-11,C002,130103,290,276,124.0,35.711999999999996,114.0,14.0,128.0,36.864000000000004,13.91304347826087,🟡 Sobre
2025-12,C002,130103,190,263,124.0,35.711999999999996,128.0,-73.0,55.0,15.840000000000007,6.273764258555134,🟢 Bien
2025-01,C002,190101,0,1,18.0,7.2,18.0,-1.0,17.0,6.8,510.0,🟡 Sobre
2025-02,C002,190101,0,1,18.0,7.2,17.0,-1.0,16.0,6.3999999999999995,480.0,🟡 Sobre
2025-03,C002,190101,0,1,18.0,7.2,16.0,-1.0,15.0,5.999999999999999,450.0,🟡 Sobre
2025-04,C002,190101,0,1,18.0,7.2,15.0,-1.0,14.0,5.599999999999999,420.0,🟡 Sobre
2025-05,C002,190101,0,2,18.0,7.2,14.0,-2.0,12.0,4.799999999999999,180.0,🟡 Sobre
2025-07,C002,190101,0,1,18.0,7.2,12.0,-1.0,11.0,4.399999999999999,330.0,🟡 Sobre
2025-09,C002,190101,0,2,18.0,7.2,11.0,-2.0,9.0,3.5999999999999988,135.0,🟡 Sobre
2025-10,C002,190101,5,12,18.0,7.2,9.0,-7.0,2.0,0.7999999999999985,5.0,🟢 Bien
2025-11,C002,190101,26,22,18.0,7.2,2.0,4.0,6.0,2.3999999999999986,8.181818181818182,🟡 Sobre
2025-12,C002,190101,84,75,18.0,7.2,6.0,9.0,15.0,5.999999999999998,6.0,🟢 Bien
2025-03,C002,190102,0,1,22.0,11.0,22.0,-1.0,21.0,10.5,630.0,🟡 Sobre
